_id,Course_Name,Course_Rate,Course_Description,Lectures_Num,Course_Level,Course_hours
5e4114b770dfe123d09ba4da,Design Patterns in Modern C++,"4.4
(2,149 ratings)",Discover the modern implementation of design patterns with С++ | By Dmitri Nesteruk,130 lectures,Intermediate,12.5 hours
5e4114b770dfe123d09ba4db,Spring Boot Microservices and Spring Cloud,"4.5
(1,205 ratings)",Learn to build RESTful Microservices with Spring Boot and Spring Cloud | By Sergey Kargopolov,201 lectures,All Levels,16 hours
5e4114b770dfe123d09ba4dc,Learn To Code By Making a 2D Platformer in Unity & C#,"4.6
(133 ratings)",Game development made easy. Learn C# with Unity and create your very own 2D Platformer! | By James Doyle,115 lectures,Beginner,15 hours
5e4114b770dfe123d09ba4dd,Alteryx Bootcamp,"4.5
(6,235 ratings)",From couch to Alteryx developer in less than hours. | By hendrik kleine,74 lectures,Beginner,4 hours
5e4114b770dfe123d09ba4de,Svelte.js - The Complete Guide (incl. Sapper.js),"4.7
(1,050 ratings)",Build high-performance web applications with SvelteJS - a lightweight JavaScript compiler | By Academind by Maximilian Schwarzmüller,196 lectures,All Levels,12.5 hours
5e4114b770dfe123d09ba4df,Design Patterns for Game Programming,"4.5
(339 ratings)",An exploration of robust modularised code building for games with Unity 2019 and C#. | By Penny de Byl,37 lectures,Beginner,9 hours
5e4114b770dfe123d09ba4e0,Learn Protractor(Angular Testing) from scratch +Framework,"4.5
(2,439 ratings)","Step by Step tutorial to understand Protractor using Javascript&Typescript +Framework development(Cucumber,Jasmine) | By Rahul Shetty",134 lectures,All Levels,21.5 hours
5e4114b770dfe123d09ba4e1,Learn Azure DevOps CI/CD pipelines,"4.3
(471 ratings)","Create CI/CD pipelines for Java, .NET, NodeJs, Docker, Terraform, Nuget, Xamarin, SQL Server and ARM templates | By Houssem Dellai",67 lectures,Intermediate,7.5 hours
5e4114b770dfe123d09ba4e2,The Complete Python Masterclass: Learn Python From Scratch,"4.4
(4,273 ratings)","Python course for beginners, Learn Python Programming , Python Web Framework Django, Flask, Web scraping and a lot more. | By Ashutosh Pawar",311 lectures,All Levels,29 hours
5e4114b770dfe123d09ba4e3,"Master Electron: Desktop Apps with HTML, JavaScript & CSS","4.5
(1,711 ratings)","The Complete Electron course for learning to build Cross Platform Desktop Apps using HTML, JavaScript & CSS | By Ray Viljoen",57 lectures,All Levels,7.5 hours
5e4114b770dfe123d09ba4e4,Python Django Dev To Deployment,"4.7
(2,566 ratings)",Learn Python and build & deploy a real estate application using the Django framework & PostgreSQL | By Brad Traversy,70 lectures,Intermediate,11 hours
5e4114b770dfe123d09ba4e5,Testing Spring Boot: Beginner to Guru,"4.6
(712 ratings)","Become an Expert Testing Java and Spring Boot Applications using JUnit 5, Mockito, Spring Boot, and More! | By John Thompson",212 lectures,All Levels,17 hours
5e4114b770dfe123d09ba4e6,"Learn Spring 5, Boot 2, JPA, Thymeleaf, AOP, Web MVC, REST","4.6
(192 ratings)","Master Modern Spring Boot, Spring Web MVC, AOP, Hibernate, Thymeleaf, JPA, Spring Security, RESTful services | By Imtiaz Ahmad",60 lectures,Beginner,15 hours
5e4114c370dfe123d09ba4e7,Bayesian Machine Learning in Python: A/B Testing,"4.6
(2,984 ratings)","Data Science, Machine Learning, and Data Analytics Techniques for Marketing, Digital Media, Online Advertising, and More | By Lazy Programmer Inc.",57 lectures,All Levels,6 hours
5e4114c370dfe123d09ba4e8,Scrum Master Certification Preparation & 240+ Prep Questions,"4.5
(1,623 ratings)",Scrum Master training + Prepare for the PSM I ® certification + PSM 1 ® Practice exam questions | By Valentin Despa,79 lectures,All Levels,3 hours
5e4114c370dfe123d09ba4e9,The Complete 2020 Web Development Course - Build 15 Projects,"4.4
(4,282 ratings)","The only course you need to become a full-stack web developer. Covers HTML5, CSS3, JS, ES6, Node, APIs, Mobile & more! | By Development Island (UK)",502 lectures,All Levels,99 hours
5e4114c370dfe123d09ba4ea,Complete WordPress Theme & Plugin Development Course [2020],"4.5
(1,632 ratings)",Everything you need to become a hirable WordPress Developer building custom themes and plugins | By Zac Gordon,176 lectures,All Levels,16 hours
5e4114c370dfe123d09ba4eb,"ROS for Beginners: Basics, Motion, and OpenCV","4.3
(1,298 ratings)",Become an expert and Learn Robotics with Robot Operating System (ROS) in little time and don't be lost in broad docs | By Anis Koubaa,74 lectures,Beginner,9.5 hours
5e4114c370dfe123d09ba4ec,Build a Social Network with Flutter and Firebase,"4.5
(422 ratings)","Make a complete mobile social media app like Twitter, Instagram or Facebook using Flutter and Firebase! | By Reed Barger",63 lectures,All Levels,9 hours
5e4114c370dfe123d09ba4ed,Windows Presentation Foundation Masterclass,"4.4
(1,366 ratings)","Leverage WPF with C# and XAML to build real world skills with Azure, REST, MVVM and Machine Learning | By Tim Buchalka's Learn Programming Academy",131 lectures,All Levels,20 hours
5e4114c370dfe123d09ba4ee,The Complete Machine Learning Course with Python,"4.3
(1,813 ratings)","Build a Portfolio of 12 Machine Learning Projects with Python, SVM, Regression, Unsupervised Machine Learning & More! | By Codestars by Rob Percival",111 lectures,All Levels,17.5 hours
5e4114c370dfe123d09ba4ef,Scrapy: Powerful Web Scraping & Crawling with Python,"4.4
(1,895 ratings)","Python Scrapy Tutorial - Learn how to scrape websites and build a powerful web crawler using Scrapy, Splash and Python | By GoTrained Academy",86 lectures,All Levels,11 hours
5e4114c370dfe123d09ba4f0,Selenium WebDriver Training with Java and Many Live Projects,"4.4
(12,246 ratings)","#1 TOP RATED, BEST SELLER Course on SELENIUM, Trusted by 3,00,000+ students with Many Live Projects & Frameworks | By Rahul Arora",323 lectures,All Levels,88 hours
5e4114c370dfe123d09ba4f1,Build 15 Augmented Reality (AR) apps with Unity & Vuforia,"4.4
(1,727 ratings)","Augmented reality (AR) tutorials on Markerless tracking, Cloud AR, 3D Object detection, + more with Unity & Vuforia | By Dinesh Tavasalkar",137 lectures,All Levels,15.5 hours
5e4114c370dfe123d09ba4f2,MATLAB Master Class: Go from Beginner to Expert in MATLAB,"4.5
(1,101 ratings)",MATLAB from beginner to advance level with Advanced Data Types and Applications from Data Science and Data preprocessing | By Nouman Azam,317 lectures,All Levels,36.5 hours
5e4114c370dfe123d09ba4f3,A Complete Guide on TensorFlow 2.0 using Keras API,"4.2
(718 ratings)",Build Amazing Applications of Deep Learning and Artificial Intelligence in TensorFlow 2.0 | By Hadelin de Ponteves,130 lectures,Beginner,13 hours
5e4114c370dfe123d09ba4f4,SAP MM Training - in Plain English,"4.4
(3,409 ratings)",You know English ? That's more than enough to learn SAP MM | By Siva Prasad,200 lectures,Beginner,26 hours
5e4114c370dfe123d09ba4f5,Learn to Code with Ruby,"4.7
(2,912 ratings)",A comprehensive introduction to coding with the Ruby programming language. Complete beginners welcome! | By Boris Paskhaver,258 lectures,Beginner,31.5 hours
5e4114c370dfe123d09ba4f6,Teach Your Kids to Code: Learn Python Programming at Any Age,"4.6
(2,931 ratings)","Short, colorful apps and games you & your child can program right away, for ages 5 to 95! PC, Mac and Linux! | By Bryson Payne",112 lectures,All Levels,7.5 hours
5e4114d070dfe123d09ba4f7,Master Network Automation with Python for Network Engineers,"4.6
(669 ratings)","Real-Life Hands-On Python and Ansible Automation: Netmiko, Paramiko, Napalm, Telnet, Ansible, Cisco, Arista, Linux etc | By Andrei Dumitrescu",212 lectures,All Levels,18.5 hours
5e4114d070dfe123d09ba4f8,Create a Netflix clone from Scratch: JavaScript PHP + MySQL,"4.7
(125 ratings)","Learn JavaScript, PHP and MySQL by making the ultimate Netflix clone website completely from scratch! | By Reece Kenney",141 lectures,All Levels,11.5 hours
5e4114d070dfe123d09ba4f9,Master Laravel PHP for Beginners and Intermediate,"4.6
(453 ratings)",Get from zero to proficiency in Laravel PHP Framework in one week! Course for beginners and intermediate students! | By Piotr Jura,216 lectures,All Levels,30 hours
5e4114d070dfe123d09ba4fa,Object Oriented PHP & MVC,"4.6
(2,428 ratings)",Build a custom object oriented PHP MVC framework and then build an application with it | By Brad Traversy,44 lectures,Intermediate,6.5 hours
5e4114d070dfe123d09ba4fb,Become a Good Matlab Programmer in 30 days,"4.4
(3,136 ratings)","This is the last time, you wish you could be a Matlab Programmer | By Hossein Tootoonchy",125 lectures,All Levels,15 hours
5e4114d070dfe123d09ba4fc,The Complete Android Kotlin Developer Course,"4.1
(6,130 ratings)","Learn how to build 17 online games, and apps for Android Q, like Pokémon , twitter,Tic Tac Toe, and notepad using Kotlin | By Hussein Al Rubaye",205 lectures,All Levels,33.5 hours
5e4114d070dfe123d09ba4fd,Data Structures and Algorithms Bootcamp,"4.5
(1,322 ratings)",How to ace your Silicon Valley style coding interview | By Jonathan Rasmusson,133 lectures,Beginner,6.5 hours
5e4114d070dfe123d09ba4fe,Flutter & Dart - The Complete Flutter App Development Course,"4.5
(2,972 ratings)","Build Flutter iOS and Android Apps with a Single Codebase - Learn Google's Flutter Mobile Development Framework | By Paulo Dichone | Android, Java, Flutter Developer and Teacher",357 lectures,All Levels,42.5 hours
5e4114d070dfe123d09ba4ff,Docker for Node.js Projects From a Docker Captain,"4.7
(494 ratings)","Build, test, deploy Node for Docker, Kubernetes, Swarm, and ARM with the latest DevOps practices from a container expert | By Bret Fisher",82 lectures,Intermediate,8.5 hours
5e4114d070dfe123d09ba500,Java for Absolute Beginners,"4.6
(1,827 ratings)","A course on Java for complete beginners to computer programming, for those who want concepts explained in plain English. | By Nick H",100 lectures,Beginner,6.5 hours
5e4114d070dfe123d09ba501,Microsoft Power BI Business Scenarios,"4.4
(128 ratings)",Intermediate course for Power BI users to create real world Business Scenarios step-by-step using Microsoft free tools. | By BizticsCom King,192 lectures,All Levels,26.5 hours
5e4114d070dfe123d09ba502,Apache Maven: Beginner to Guru,"4.5
(826 ratings)",Master Apache Maven to Build and Deploy Your Java and Spring Boot Applications | By John Thompson,196 lectures,All Levels,16.5 hours
5e4114d070dfe123d09ba503,TensorFlow 2.0 Practical Advanced,"4.2
(93 ratings)","Master Tensorflow 2.0, Google’s most powerful Machine Learning Library, with 5 advanced practical projects | By Dr. Ryan Ahmed, Ph.D., MBA",80 lectures,All Levels,12.5 hours
5e4114d070dfe123d09ba504,Complete Pandas Bootcamp in 2020: Master your Data in Python,"4.6
(608 ratings)",Pandas fully explained. Real Data. 150+ Exercises. Must-have skills for Data Science & Finance. Seaborn & Time Series. | By Alexander Hagmann,245 lectures,All Levels,28 hours
5e4114d070dfe123d09ba505,MySQL for Data Analysis - SQL Database for Beginners,"4.7
(588 ratings)",Learn SQL for Business Intelligence w/ MySQL Workbench. Intro to Relational Databases (apply to PostgreSQL & Oracle SQL) | By Maven Analytics,111 lectures,All Levels,5.5 hours
5e4114d070dfe123d09ba506,Machine Learning Practical: 6 Real-World Applications,"4.3
(1,225 ratings)",Machine Learning - Get Your Hands Dirty by Solving Real Industry Challenges with Python | By Kirill Eremenko,82 lectures,Intermediate,8.5 hours
5e4114dd70dfe123d09ba507,The Ultimate Guide to making a 2D strategy game in Unity,"4.6
(176 ratings)","Game development & Game art/animation. Create a 2D turn by turn strategy game using Unity 2019, C# and Ps/Gimp. | By Noa Calice (aka Blackthornprod)",31 lectures,Intermediate,3 hours
5e4114dd70dfe123d09ba508,SQL & Database Design A-Z™: Learn MS SQL Server + PostgreSQL,"4.4
(2,729 ratings)",Learn Both SQL Server & PostgreSQL By Doing. Enhance Your Data Analytics Career With Real World Data Science Exercises | By Kirill Eremenko,103 lectures,All Levels,12.5 hours
5e4114dd70dfe123d09ba509,Full Stack: Angular and Spring Boot,"4.6
(349 ratings)",Build a Full Stack application with Angular and Spring Boot | By Chad Darby,96 lectures,Intermediate,7.5 hours
5e4114dd70dfe123d09ba50a,Probability and Statistics for Business and Data Science,"4.5
(2,224 ratings)",Learn how to apply probability and statistics to real data science and business applications! | By Jose Portilla,53 lectures,All Levels,5 hours
5e4114dd70dfe123d09ba50b,Android O & Java - The Complete Android Development Bootcamp,"4.4
(6,151 ratings)",Learn Android O app development from beginning to end. Learn to code in Java while building fun Android O projects. | By Philipp Muellauer,289 lectures,All Levels,21 hours
5e4114dd70dfe123d09ba50c,"Deep Learning Computer Vision™ CNN, OpenCV, YOLO, SSD & GANs","4.2
(948 ratings)","Go from Beginner to Expert using Deep Learning for Computer Vision (Keras, TF & Python) with 28 Real World Projects | By Rajeev D. Ratan",176 lectures,Intermediate,14.5 hours
5e4114dd70dfe123d09ba50d,Feature Engineering for Machine Learning,"4.6
(994 ratings)",Transform the variables in your data and build better performing machine learning models | By Soledad Galli,123 lectures,All Levels,10 hours
5e4114dd70dfe123d09ba50e,Modern Deep Learning in Python,"4.6
(2,054 ratings)","Build with modern libraries like Tensorflow, Theano, Keras, PyTorch, CNTK, MXNet. Train faster with GPU on AWS. | By Lazy Programmer Inc.",80 lectures,All Levels,9.5 hours
5e4114dd70dfe123d09ba50f,Unreal Engine Blueprints - The Ultimate Developer Course,"4.6
(140 ratings)",Create three complete video games including a mobile game without a single line of code! | By Stephen Ulibarri,120 lectures,All Levels,31.5 hours
5e4114dd70dfe123d09ba510,Data Science Career Guide - Interview Preparation,"4.5
(1,354 ratings)",Prepare for your Data Science Interview with this full guide on a career in Data Science including practice questions! | By Jose Portilla,110 lectures,All Levels,4 hours
5e4114dd70dfe123d09ba511,The Complete C# and Object-Oriented Programming Course,"4.2
(1,278 ratings)",The one and only course you need to learn C# and object-oriented programming (C# From A To Z | Downloadable Source Code) | By Ahmad Mohey,273 lectures,All Levels,21.5 hours
5e4114dd70dfe123d09ba512,Amazon EKS Starter: Docker on AWS EKS with Kubernetes,"4.4
(661 ratings)","Deploy Docker Containers on Kubernetes on AWS EKS & Fargate: Kubernetes Stateful & Stateless apps using ELB, EBS & EFS | By Stephane Maarek | AWS Certified Solutions Architect & Developer",53 lectures,Intermediate,5.5 hours
5e4114dd70dfe123d09ba513,"JSP, Servlets and JDBC for Beginners: Build a Database App","4.5
(5,733 ratings)",JSP: Covers latest versions of JSP 2.3 and Servlets 3.1 - Most Popular JSP/Servlet course | By Chad Darby,117 lectures,All Levels,9 hours
5e4114dd70dfe123d09ba514,Build a Blockchain & Cryptocurrency | Full-Stack Edition,"4.5
(793 ratings)","Full-stack blockchain programming course! A backend + frontend with Node.js, Jest, Express, React, Heroku, & more! | By David Joseph Katz",125 lectures,Intermediate,15 hours
5e4114dd70dfe123d09ba515,Python 3 Complete Masterclass - Make Your Job Tasks Easier!,"4.5
(1,107 ratings)","Learn Python 3 in a 100% hands-on fashion. Exercises, quizzes, notebooks, cheat sheet and e-book included. Updated 2020! | By Mihai Catalin Teodosiu, Python Developer",310 lectures,Beginner,20.5 hours
